"","DATE","TEAM","ID.TEAM","OPPTEAM","FGM.TEAM","FGA.TEAM","X3PM.TEAM","X3PA.TEAM","FTA.TEAM","FTM.TEAM","OREB.TEAM","DREB.TEAM","REB.TEAM","AST.TEAM","TOV.TEAM","STL.TEAM","BLK.TEAM","PF.TEAM","PTS.TEAM","P.M.TEAM","HOME.TEAM","FGM.AVG.TEAM","FGA.AVG.TEAM","X3PM.AVG.TEAM","X3PA.AVG.TEAM","FTA.AVG.TEAM","FTM.AVG.TEAM","OREB.AVG.TEAM","DREB.AVG.TEAM","REB.AVG.TEAM","AST.AVG.TEAM","TOV.AVG.TEAM","STL.AVG.TEAM","BLK.AVG.TEAM","PF.AVG.TEAM","PTS.AVG.TEAM","P.M.AVG.TEAM","FGM.AVG.5.TEAM","FGA.AVG.5.TEAM","X3PM.AVG.5.TEAM","X3PA.AVG.5.TEAM","FTA.AVG.5.TEAM","FTM.AVG.5.TEAM","OREB.AVG.5.TEAM","DREB.AVG.5.TEAM","REB.AVG.5.TEAM","AST.AVG.5.TEAM","TOV.AVG.5.TEAM","STL.AVG.5.TEAM","BLK.AVG.5.TEAM","PF.AVG.5.TEAM","PTS.AVG.5.TEAM","P.M.AVG.5.TEAM","TEAM.1","FGM.OPP","FGA.OPP","X3PM.OPP","X3PA.OPP","FTA.OPP","FTM.OPP","OREB.OPP","DREB.OPP","REB.OPP","AST.OPP","TOV.OPP","STL.OPP","BLK.OPP","PF.OPP","PTS.OPP","P.M.OPP","HOME.OPP","FGM.AVG.OPP","FGA.AVG.OPP","X3PM.AVG.OPP","X3PA.AVG.OPP","FTA.AVG.OPP","FTM.AVG.OPP","OREB.AVG.OPP","DREB.AVG.OPP","REB.AVG.OPP","AST.AVG.OPP","TOV.AVG.OPP","STL.AVG.OPP","BLK.AVG.OPP","PF.AVG.OPP","PTS.AVG.OPP","P.M.AVG.OPP","FGM.AVG.5.OPP","FGA.AVG.5.OPP","X3PM.AVG.5.OPP","X3PA.AVG.5.OPP","FTA.AVG.5.OPP","FTM.AVG.5.OPP","OREB.AVG.5.OPP","DREB.AVG.5.OPP","REB.AVG.5.OPP","AST.AVG.5.OPP","TOV.AVG.5.OPP","STL.AVG.5.OPP","BLK.AVG.5.OPP","PF.AVG.5.OPP","PTS.AVG.5.OPP","P.M.AVG.5.OPP","SPREAD","EFF.FG.TEAM","NRtg.TEAM.AVG"
"229","2016-11-09","SAN ANTONIO SPURS",221,"HOUSTON ROCKETS",33,84,7,23,26,30,10,29,39,22,10,14,5,15,99,-2,TRUE,36.4285714285714,82.1428571428571,8.57142857142857,21.2857142857143,21.1428571428571,24.2857142857143,10,34.5714285714286,44.5714285714286,20.5714285714286,11.5714285714286,7.57142857142857,5.85714285714286,20.5714285714286,102.571428571429,5.42857142857143,36.4285714285714,82.1428571428571,8.57142857142857,21.2857142857143,21.1428571428571,24.2857142857143,10,34.5714285714286,44.5714285714286,20.5714285714286,11.5714285714286,7.57142857142857,5.85714285714286,20.5714285714286,102.571428571429,5.42857142857143,"HOUSTON ROCKETS",37,78,10,30,17,22,8,37,45,25,19,7,4,24,101,2,FALSE,39.1428571428571,82.8571428571429,13.4285714285714,35.5714285714286,17.1428571428571,23.1428571428571,10.2857142857143,31.5714285714286,41.8571428571429,24.4285714285714,17,7.57142857142857,4.28571428571429,22.2857142857143,108.857142857143,1,39.1428571428571,82.8571428571429,13.4285714285714,35.5714285714286,17.1428571428571,23.1428571428571,10.2857142857143,31.5714285714286,41.8571428571429,24.4285714285714,17,7.57142857142857,4.28571428571429,22.2857142857143,108.857142857143,1,-2,0.495652173913043,-6.7445429333586
"230","2016-11-09","TORONTO RAPTORS",226,"OKLAHOMA CITY THUNDER",43,83,11,26,15,22,7,28,35,25,11,10,6,24,112,10,FALSE,37.8333333333333,84.8333333333333,5.66666666666667,21.6666666666667,19.5,24.3333333333333,12.1666666666667,32.6666666666667,44.8333333333333,17,11.6666666666667,8.83333333333333,4,22.6666666666667,100.833333333333,5.33333333333333,37.8333333333333,84.8333333333333,5.66666666666667,21.6666666666667,19.5,24.3333333333333,12.1666666666667,32.6666666666667,44.8333333333333,17,11.6666666666667,8.83333333333333,4,22.6666666666667,100.833333333333,5.33333333333333,"OKLAHOMA CITY THUNDER",31,74,12,34,28,31,11,28,39,18,19,6,5,21,102,-10,TRUE,39.2857142857143,89.5714285714286,7.28571428571429,22.8571428571429,16.8571428571429,24.2857142857143,11.5714285714286,36.4285714285714,48,20.4285714285714,16.5714285714286,9.42857142857143,5.14285714285714,21.7142857142857,102.714285714286,4.85714285714286,39.2857142857143,89.5714285714286,7.28571428571429,22.8571428571429,16.8571428571429,24.2857142857143,11.5714285714286,36.4285714285714,48,20.4285714285714,16.5714285714286,9.42857142857143,5.14285714285714,21.7142857142857,102.714285714286,4.85714285714286,10,0.479371316306483,-1.97453871837148
"231","2016-11-09","UTAH JAZZ",213,"CHARLOTTE HORNETS",38,82,8,34,14,18,10,36,46,24,12,5,6,22,98,-6,FALSE,35.5,77.875,9.75,24.25,17.625,24,7.625,32.625,40.25,18.375,12.125,6.875,5.5,20,98.375,4,35.5,77.875,9.75,24.25,17.625,24,7.625,32.625,40.25,18.375,12.125,6.875,5.5,20,98.375,4,"CHARLOTTE HORNETS",38,82,8,26,20,29,5,32,37,24,8,8,3,19,104,6,TRUE,37.1666666666667,84.8333333333333,9.66666666666667,28.8333333333333,21.3333333333333,27.1666666666667,8.16666666666667,37.5,45.6666666666667,24.6666666666667,11.3333333333333,8.33333333333333,5.83333333333333,18.1666666666667,105.333333333333,8.83333333333333,37.1666666666667,84.8333333333333,9.66666666666667,28.8333333333333,21.3333333333333,27.1666666666667,8.16666666666667,37.5,45.6666666666667,24.6666666666667,11.3333333333333,8.33333333333333,5.83333333333333,18.1666666666667,105.333333333333,8.83333333333333,-6,0.518459069020867,-7.56844979873914
"232","2016-11-09","WASHINGTON WIZARDS",232,"BOSTON CELTICS",46,92,10,21,16,20,19,35,54,29,11,9,7,26,118,25,TRUE,37.3333333333333,85.3333333333333,5.83333333333333,19.8333333333333,18.1666666666667,23.1666666666667,11.1666666666667,31.5,42.6666666666667,18.1666666666667,15.8333333333333,8.83333333333333,4.33333333333333,20.8333333333333,98.6666666666667,-6.83333333333333,37.3333333333333,85.3333333333333,5.83333333333333,19.8333333333333,18.1666666666667,23.1666666666667,11.1666666666667,31.5,42.6666666666667,18.1666666666667,15.8333333333333,8.83333333333333,4.33333333333333,20.8333333333333,98.6666666666667,-6.83333333333333,"BOSTON CELTICS",35,81,10,31,13,22,7,24,31,21,11,5,4,19,93,-25,FALSE,42.1666666666667,86.5,11.1666666666667,29.1666666666667,14.6666666666667,19.8333333333333,8.33333333333333,32,40.3333333333333,27.8333333333333,12.3333333333333,6.66666666666667,5.83333333333333,24.5,110.166666666667,-1.66666666666667,42.1666666666667,86.5,11.1666666666667,29.1666666666667,14.6666666666667,19.8333333333333,8.33333333333333,32,40.3333333333333,27.8333333333333,12.3333333333333,6.66666666666667,5.83333333333333,24.5,110.166666666667,-1.66666666666667,25,0.4716796875,-12.1101603228619
"233","2016-11-10","CHICAGO BULLS",233,"MIAMI HEAT",37,89,6,16,18,20,12,36,48,18,10,7,2,12,98,3,FALSE,39.375,86.375,8,22.5,20.5,25.5,13.75,33.5,47.25,23.5,13.875,7.75,4.875,17.125,107.25,5,39.375,86.375,8,22.5,20.5,25.5,13.75,33.5,47.25,23.5,13.875,7.75,4.875,17.125,107.25,5,"MIAMI HEAT",36,88,13,29,10,15,14,32,46,22,13,8,5,19,95,-3,TRUE,36.3333333333333,86.8333333333333,8.5,24,15.1666666666667,21.3333333333333,10.5,34.3333333333333,44.8333333333333,20,13.5,7,6.33333333333333,21.3333333333333,96.3333333333333,-1.66666666666667,36.3333333333333,86.8333333333333,8.5,24,15.1666666666667,21.3333333333333,10.5,34.3333333333333,44.8333333333333,20,13.5,7,6.33333333333333,21.3333333333333,96.3333333333333,-1.66666666666667,3,0.502170767004341,11.6398343523703
"234","2016-11-10","DENVER NUGGETS",239,"GOLDEN STATE WARRIORS",38,94,13,36,12,17,17,27,44,26,18,7,3,18,101,-24,TRUE,36.7142857142857,84.7142857142857,8.14285714285714,23.2857142857143,24.1428571428571,31,10.8571428571429,38.1428571428571,49,19.2857142857143,17.7142857142857,7.14285714285714,4.57142857142857,20.8571428571429,105.714285714286,0.142857142857143,36.7142857142857,84.7142857142857,8.14285714285714,23.2857142857143,24.1428571428571,31,10.8571428571429,38.1428571428571,49,19.2857142857143,17.7142857142857,7.14285714285714,4.57142857142857,20.8571428571429,105.714285714286,0.142857142857143,"GOLDEN STATE WARRIORS",46,85,14,30,19,20,9,35,44,33,15,15,6,18,125,24,FALSE,42.75,85.875,10.75,30.75,17,22,8.75,33.125,41.875,30,15.75,9.75,5.375,19.125,113.25,5.625,42.75,85.875,10.75,30.75,17,22,8.75,33.125,41.875,30,15.75,9.75,5.375,19.125,113.25,5.625,-24,0.481450252951096,-7.56513881123281
"235","2016-11-10","GOLDEN STATE WARRIORS",234,"DENVER NUGGETS",46,85,14,30,19,20,9,35,44,33,15,15,6,18,125,24,FALSE,42.75,85.875,10.75,30.75,17,22,8.75,33.125,41.875,30,15.75,9.75,5.375,19.125,113.25,5.625,42.75,85.875,10.75,30.75,17,22,8.75,33.125,41.875,30,15.75,9.75,5.375,19.125,113.25,5.625,"DENVER NUGGETS",38,94,13,36,12,17,17,27,44,26,18,7,3,18,101,-24,TRUE,36.7142857142857,84.7142857142857,8.14285714285714,23.2857142857143,24.1428571428571,31,10.8571428571429,38.1428571428571,49,19.2857142857143,17.7142857142857,7.14285714285714,4.57142857142857,20.8571428571429,105.714285714286,0.142857142857143,36.7142857142857,84.7142857142857,8.14285714285714,23.2857142857143,24.1428571428571,31,10.8571428571429,38.1428571428571,49,19.2857142857143,17.7142857142857,7.14285714285714,4.57142857142857,20.8571428571429,105.714285714286,0.142857142857143,24,0.560407569141194,7.56513881123281
"236","2016-11-10","LOS ANGELES LAKERS",235,"SACRAMENTO KINGS",38,74,9,27,16,22,4,38,42,18,21,8,2,19,101,10,FALSE,40.5,87.75,8.875,27.375,18.75,22.75,11.75,32,43.75,20.375,16.875,9.125,4.375,22.625,108.625,0.125,40.5,87.75,8.875,27.375,18.75,22.75,11.75,32,43.75,20.375,16.875,9.125,4.375,22.625,108.625,0.125,"SACRAMENTO KINGS",34,85,8,21,15,20,11,32,43,18,15,13,3,19,91,-10,TRUE,36.1111111111111,80.8888888888889,7.33333333333333,22.2222222222222,19,24.6666666666667,9.33333333333333,31.1111111111111,40.4444444444444,21.8888888888889,13.5555555555556,6.55555555555556,3.77777777777778,23,98.5555555555556,-3.33333333333333,36.1111111111111,80.8888888888889,7.33333333333333,22.2222222222222,19,24.6666666666667,9.33333333333333,31.1111111111111,40.4444444444444,21.8888888888889,13.5555555555556,6.55555555555556,3.77777777777778,23,98.5555555555556,-3.33333333333333,10,0.512108262108262,10.6279059563305
"237","2016-11-10","MIAMI HEAT",237,"CHICAGO BULLS",36,88,13,29,10,15,14,32,46,22,13,8,5,19,95,-3,TRUE,36.3333333333333,86.8333333333333,8.5,24,15.1666666666667,21.3333333333333,10.5,34.3333333333333,44.8333333333333,20,13.5,7,6.33333333333333,21.3333333333333,96.3333333333333,-1.66666666666667,36.3333333333333,86.8333333333333,8.5,24,15.1666666666667,21.3333333333333,10.5,34.3333333333333,44.8333333333333,20,13.5,7,6.33333333333333,21.3333333333333,96.3333333333333,-1.66666666666667,"CHICAGO BULLS",37,89,6,16,18,20,12,36,48,18,10,7,2,12,98,3,FALSE,39.375,86.375,8,22.5,20.5,25.5,13.75,33.5,47.25,23.5,13.875,7.75,4.875,17.125,107.25,5,39.375,86.375,8,22.5,20.5,25.5,13.75,33.5,47.25,23.5,13.875,7.75,4.875,17.125,107.25,5,-3,0.467370441458733,-11.6398343523703
"238","2016-11-10","MILWAUKEE BUCKS",236,"NEW ORLEANS PELICANS",40,91,6,18,20,25,11,37,48,23,11,4,5,20,106,-6,TRUE,39.4285714285714,86.2857142857143,8.14285714285714,25.1428571428571,16.2857142857143,20,11,35.2857142857143,46.2857142857143,24.8571428571429,16,10,5.28571428571429,22.4285714285714,103.285714285714,1.85714285714286,39.4285714285714,86.2857142857143,8.14285714285714,25.1428571428571,16.2857142857143,20,11,35.2857142857143,46.2857142857143,24.8571428571429,16,10,5.28571428571429,22.4285714285714,103.285714285714,1.85714285714286,"NEW ORLEANS PELICANS",39,89,9,25,25,27,11,36,47,22,10,9,7,19,112,6,FALSE,37.875,87.375,6.75,24.375,17.75,24.25,7.75,34.5,42.25,23.875,13,8.875,6.5,21.875,100.25,-7.625,37.875,87.375,6.75,24.375,17.75,24.25,7.75,34.5,42.25,23.875,13,8.875,6.5,21.875,100.25,-7.625,-6,0.504139072847682,3.11969912784846
"239","2016-11-10","NEW ORLEANS PELICANS",240,"MILWAUKEE BUCKS",39,89,9,25,25,27,11,36,47,22,10,9,7,19,112,6,FALSE,37.875,87.375,6.75,24.375,17.75,24.25,7.75,34.5,42.25,23.875,13,8.875,6.5,21.875,100.25,-7.625,37.875,87.375,6.75,24.375,17.75,24.25,7.75,34.5,42.25,23.875,13,8.875,6.5,21.875,100.25,-7.625,"MILWAUKEE BUCKS",40,91,6,18,20,25,11,37,48,23,11,4,5,20,106,-6,TRUE,39.4285714285714,86.2857142857143,8.14285714285714,25.1428571428571,16.2857142857143,20,11,35.2857142857143,46.2857142857143,24.8571428571429,16,10,5.28571428571429,22.4285714285714,103.285714285714,1.85714285714286,39.4285714285714,86.2857142857143,8.14285714285714,25.1428571428571,16.2857142857143,20,11,35.2857142857143,46.2857142857143,24.8571428571429,16,10,5.28571428571429,22.4285714285714,103.285714285714,1.85714285714286,6,0.472103004291845,-3.11969912784846
"240","2016-11-10","SACRAMENTO KINGS",238,"LOS ANGELES LAKERS",34,85,8,21,15,20,11,32,43,18,15,13,3,19,91,-10,TRUE,36.1111111111111,80.8888888888889,7.33333333333333,22.2222222222222,19,24.6666666666667,9.33333333333333,31.1111111111111,40.4444444444444,21.8888888888889,13.5555555555556,6.55555555555556,3.77777777777778,23,98.5555555555556,-3.33333333333333,36.1111111111111,80.8888888888889,7.33333333333333,22.2222222222222,19,24.6666666666667,9.33333333333333,31.1111111111111,40.4444444444444,21.8888888888889,13.5555555555556,6.55555555555556,3.77777777777778,23,98.5555555555556,-3.33333333333333,"LOS ANGELES LAKERS",38,74,9,27,16,22,4,38,42,18,21,8,2,19,101,10,FALSE,40.5,87.75,8.875,27.375,18.75,22.75,11.75,32,43.75,20.375,16.875,9.125,4.375,22.625,108.625,0.125,40.5,87.75,8.875,27.375,18.75,22.75,11.75,32,43.75,20.375,16.875,9.125,4.375,22.625,108.625,0.125,-10,0.491758241758242,-10.6279059563305
"241","2016-11-11","BOSTON CELTICS",254,"NEW YORK KNICKS",35,90,11,27,34,43,19,34,53,23,15,16,3,18,115,28,TRUE,41.1428571428571,85.7142857142857,11,29.4285714285714,14.4285714285714,20.1428571428571,8.14285714285714,30.8571428571429,39,26.8571428571429,12.1428571428571,6.42857142857143,5.57142857142857,23.7142857142857,107.714285714286,-5,41.1428571428571,85.7142857142857,11,29.4285714285714,14.4285714285714,20.1428571428571,8.14285714285714,30.8571428571429,39,26.8571428571429,12.1428571428571,6.42857142857143,5.57142857142857,23.7142857142857,107.714285714286,-5,"NEW YORK KNICKS",33,94,6,23,15,17,21,36,57,19,25,7,11,26,87,-28,FALSE,39.4285714285714,85.4285714285714,8.14285714285714,23,16.2857142857143,22.2857142857143,9.14285714285714,32.1428571428571,41.2857142857143,21.7142857142857,12.5714285714286,7.42857142857143,5.28571428571429,22.7142857142857,103.285714285714,-4.57142857142857,39.4285714285714,85.4285714285714,8.14285714285714,23,16.2857142857143,22.2857142857143,9.14285714285714,32.1428571428571,41.2857142857143,21.7142857142857,12.5714285714286,7.42857142857143,5.28571428571429,22.7142857142857,103.285714285714,-4.57142857142857,28,0.544166666666666,4.73004524741219
"242","2016-11-11","CHARLOTTE HORNETS",251,"TORONTO RAPTORS",38,93,17,41,18,24,18,39,57,22,11,1,4,16,111,-2,TRUE,37.2857142857143,84.4285714285714,9.42857142857143,28.4285714285714,21.1428571428571,27.4285714285714,7.71428571428571,36.7142857142857,44.4285714285714,24.5714285714286,10.8571428571429,8.28571428571429,5.42857142857143,18.2857142857143,105.142857142857,8.42857142857143,37.2857142857143,84.4285714285714,9.42857142857143,28.4285714285714,21.1428571428571,27.4285714285714,7.71428571428571,36.7142857142857,44.4285714285714,24.5714285714286,10.8571428571429,8.28571428571429,5.42857142857143,18.2857142857143,105.142857142857,8.42857142857143,"TORONTO RAPTORS",43,90,6,22,21,22,8,37,45,18,5,8,5,21,113,2,FALSE,38.5714285714286,84.5714285714286,6.42857142857143,22.2857142857143,18.8571428571429,24,11.4285714285714,32,43.4285714285714,18.1428571428571,11.5714285714286,9,4.28571428571429,22.8571428571429,102.428571428571,6,38.5714285714286,84.5714285714286,6.42857142857143,22.2857142857143,18.8571428571429,24,11.4285714285714,32,43.4285714285714,18.1428571428571,11.5714285714286,9,4.28571428571429,22.8571428571429,102.428571428571,6,-2,0.49746192893401,2.91943365125231
"243","2016-11-11","CLEVELAND CAVALIERS",249,"WASHINGTON WIZARDS",36,86,14,33,19,26,13,34,47,16,15,9,6,21,105,11,FALSE,38.8571428571429,88.2857142857143,13,35.7142857142857,20.7142857142857,26,10.8571428571429,33,43.8571428571429,22.5714285714286,11.5714285714286,8.57142857142857,4,19.8571428571429,111.428571428571,7,38.8571428571429,88.2857142857143,13,35.7142857142857,20.7142857142857,26,10.8571428571429,33,43.8571428571429,22.5714285714286,11.5714285714286,8.57142857142857,4,19.8571428571429,111.428571428571,7,"WASHINGTON WIZARDS",38,87,3,15,15,19,10,36,46,16,15,7,5,21,94,-11,TRUE,38.5714285714286,86.2857142857143,6.42857142857143,20,17.8571428571429,22.7142857142857,12.2857142857143,32,44.2857142857143,19.7142857142857,15.1428571428571,8.85714285714286,4.71428571428571,21.5714285714286,101.428571428571,-2.28571428571429,38.5714285714286,86.2857142857143,6.42857142857143,20,17.8571428571429,22.7142857142857,12.2857142857143,32,44.2857142857143,19.7142857142857,15.1428571428571,8.85714285714286,4.71428571428571,21.5714285714286,101.428571428571,-2.28571428571429,11,0.513754045307444,10.5560305644215
"244","2016-11-11","DETROIT PISTONS",253,"SAN ANTONIO SPURS",32,76,5,25,17,21,9,33,42,14,11,2,4,14,86,-10,FALSE,37.75,87.375,6.625,19.125,16,21.25,10.25,35.25,45.5,20.375,12.25,8.375,4.375,17.75,98.125,0.75,37.75,87.375,6.625,19.125,16,21.25,10.25,35.25,45.5,20.375,12.25,8.375,4.375,17.75,98.125,0.75,"SAN ANTONIO SPURS",36,81,9,20,15,19,10,35,45,24,8,8,2,13,96,10,TRUE,36,82.375,8.375,21.5,21.75,25,10,33.875,43.875,20.75,11.375,8.375,5.75,19.875,102.125,4.5,36,82.375,8.375,21.5,21.75,25,10,33.875,43.875,20.75,11.375,8.375,5.75,19.875,102.125,4.5,-10,0.469957081545064,-4.32025104973914
"245","2016-11-11","INDIANA PACERS",242,"PHILADELPHIA 76ERS",39,88,5,19,22,23,4,36,40,23,13,14,3,28,105,-4,FALSE,42.625,89.625,9.25,23.75,15.5,20.75,9.75,32.75,42.5,26.125,15.375,9.375,6.25,20.75,110,-3.25,42.625,89.625,9.25,23.75,15.5,20.75,9.75,32.75,42.5,26.125,15.375,9.375,6.25,20.75,110,-3.25,"PHILADELPHIA 76ERS",36,86,11,32,26,31,13,41,54,24,19,7,6,21,109,4,TRUE,36.4285714285714,84.2857142857143,9.71428571428571,27.8571428571429,12.1428571428571,17.7142857142857,6.85714285714286,34.7142857142857,41.5714285714286,21.1428571428571,16.7142857142857,7.42857142857143,6,21.2857142857143,94.7142857142857,-12.7142857142857,36.4285714285714,84.2857142857143,9.71428571428571,27.8571428571429,12.1428571428571,17.7142857142857,6.85714285714286,34.7142857142857,41.5714285714286,21.1428571428571,16.7142857142857,7.42857142857143,6,21.2857142857143,94.7142857142857,-12.7142857142857,-4,0.527196652719665,15.505563133502
"246","2016-11-11","LA CLIPPERS",245,"OKLAHOMA CITY THUNDER",39,86,11,27,21,35,11,34,45,18,10,9,3,20,110,2,FALSE,37.875,85,8.5,25.125,20.875,28,9.5,36.875,46.375,20.875,11.125,10.125,5.375,19.75,105.125,16.875,37.875,85,8.5,25.125,20.875,28,9.5,36.875,46.375,20.875,11.125,10.125,5.375,19.75,105.125,16.875,"OKLAHOMA CITY THUNDER",38,88,16,28,16,19,9,36,45,21,16,3,1,27,108,-2,TRUE,38.25,87.625,7.875,24.25,18.25,25.125,11.5,35.375,46.875,20.125,16.875,9,5.125,21.625,102.625,3,38.25,87.625,7.875,24.25,18.25,25.125,11.5,35.375,46.875,20.125,16.875,9,5.125,21.625,102.625,3,2,0.495588235294118,2.59012377993173
"247","2016-11-11","NEW YORK KNICKS",244,"BOSTON CELTICS",33,94,6,23,15,17,21,36,57,19,25,7,11,26,87,-28,FALSE,39.4285714285714,85.4285714285714,8.14285714285714,23,16.2857142857143,22.2857142857143,9.14285714285714,32.1428571428571,41.2857142857143,21.7142857142857,12.5714285714286,7.42857142857143,5.28571428571429,22.7142857142857,103.285714285714,-4.57142857142857,39.4285714285714,85.4285714285714,8.14285714285714,23,16.2857142857143,22.2857142857143,9.14285714285714,32.1428571428571,41.2857142857143,21.7142857142857,12.5714285714286,7.42857142857143,5.28571428571429,22.7142857142857,103.285714285714,-4.57142857142857,"BOSTON CELTICS",35,90,11,27,34,43,19,34,53,23,15,16,3,18,115,28,TRUE,41.1428571428571,85.7142857142857,11,29.4285714285714,14.4285714285714,20.1428571428571,8.14285714285714,30.8571428571429,39,26.8571428571429,12.1428571428571,6.42857142857143,5.57142857142857,23.7142857142857,107.714285714286,-5,41.1428571428571,85.7142857142857,11,29.4285714285714,14.4285714285714,20.1428571428571,8.14285714285714,30.8571428571429,39,26.8571428571429,12.1428571428571,6.42857142857143,5.57142857142857,23.7142857142857,107.714285714286,-5,-28,0.509197324414716,-4.73004524741219
"248","2016-11-11","OKLAHOMA CITY THUNDER",250,"LA CLIPPERS",38,88,16,28,16,19,9,36,45,21,16,3,1,27,108,-2,TRUE,38.25,87.625,7.875,24.25,18.25,25.125,11.5,35.375,46.875,20.125,16.875,9,5.125,21.625,102.625,3,38.25,87.625,7.875,24.25,18.25,25.125,11.5,35.375,46.875,20.125,16.875,9,5.125,21.625,102.625,3,"LA CLIPPERS",39,86,11,27,21,35,11,34,45,18,10,9,3,20,110,2,FALSE,37.875,85,8.5,25.125,20.875,28,9.5,36.875,46.375,20.875,11.125,10.125,5.375,19.75,105.125,16.875,37.875,85,8.5,25.125,20.875,28,9.5,36.875,46.375,20.875,11.125,10.125,5.375,19.75,105.125,16.875,-2,0.481455064194009,-2.59012377993173
"249","2016-11-11","ORLANDO MAGIC",241,"UTAH JAZZ",26,78,8,20,14,19,8,35,43,13,12,11,6,18,74,-13,TRUE,35.875,86.625,8,26.125,14.875,21.125,11.875,31,42.875,22.875,11.875,5.375,4.875,17.25,94.625,-10,35.875,86.625,8,26.125,14.875,21.125,11.875,31,42.875,22.875,11.875,5.375,4.875,17.25,94.625,-10,"UTAH JAZZ",33,81,7,28,14,16,12,40,52,19,15,9,7,18,87,13,FALSE,35.7777777777778,78.3333333333333,9.55555555555556,25.3333333333333,17.2222222222222,23.3333333333333,7.88888888888889,33,40.8888888888889,19,12.1111111111111,6.66666666666667,5.55555555555556,20.2222222222222,98.3333333333333,2.88888888888889,35.7777777777778,78.3333333333333,9.55555555555556,25.3333333333333,17.2222222222222,23.3333333333333,7.88888888888889,33,40.8888888888889,19,12.1111111111111,6.66666666666667,5.55555555555556,20.2222222222222,98.3333333333333,2.88888888888889,-13,0.46031746031746,-4.16253678260183
"250","2016-11-11","PHILADELPHIA 76ERS",248,"INDIANA PACERS",36,86,11,32,26,31,13,41,54,24,19,7,6,21,109,4,TRUE,36.4285714285714,84.2857142857143,9.71428571428571,27.8571428571429,12.1428571428571,17.7142857142857,6.85714285714286,34.7142857142857,41.5714285714286,21.1428571428571,16.7142857142857,7.42857142857143,6,21.2857142857143,94.7142857142857,-12.7142857142857,36.4285714285714,84.2857142857143,9.71428571428571,27.8571428571429,12.1428571428571,17.7142857142857,6.85714285714286,34.7142857142857,41.5714285714286,21.1428571428571,16.7142857142857,7.42857142857143,6,21.2857142857143,94.7142857142857,-12.7142857142857,"INDIANA PACERS",39,88,5,19,22,23,4,36,40,23,13,14,3,28,105,-4,FALSE,42.625,89.625,9.25,23.75,15.5,20.75,9.75,32.75,42.5,26.125,15.375,9.375,6.25,20.75,110,-3.25,42.625,89.625,9.25,23.75,15.5,20.75,9.75,32.75,42.5,26.125,15.375,9.375,6.25,20.75,110,-3.25,4,0.489830508474576,-15.505563133502
"251","2016-11-11","PORTLAND TRAIL BLAZERS",243,"SACRAMENTO KINGS",45,86,13,33,19,27,7,29,36,29,11,8,4,24,122,2,TRUE,38.4444444444444,85,11,29.5555555555556,19,23.5555555555556,7.22222222222222,34.2222222222222,41.4444444444444,21,15.1111111111111,7.11111111111111,4.66666666666667,24.1111111111111,106.888888888889,-3.88888888888889,38.4444444444444,85,11,29.5555555555556,19,23.5555555555556,7.22222222222222,34.2222222222222,41.4444444444444,21,15.1111111111111,7.11111111111111,4.66666666666667,24.1111111111111,106.888888888889,-3.88888888888889,"SACRAMENTO KINGS",43,88,6,21,28,35,13,35,48,18,15,7,3,21,120,-2,FALSE,35.9,81.3,7.4,22.1,18.6,24.2,9.5,31.2,40.7,21.5,13.7,7.2,3.7,22.6,97.8,-4,35.9,81.3,7.4,22.1,18.6,24.2,9.5,31.2,40.7,21.5,13.7,7.2,3.7,22.6,97.8,-4,2,0.516993464052287,9.55556217346052
"252","2016-11-11","SACRAMENTO KINGS",246,"PORTLAND TRAIL BLAZERS",43,88,6,21,28,35,13,35,48,18,15,7,3,21,120,-2,FALSE,35.9,81.3,7.4,22.1,18.6,24.2,9.5,31.2,40.7,21.5,13.7,7.2,3.7,22.6,97.8,-4,35.9,81.3,7.4,22.1,18.6,24.2,9.5,31.2,40.7,21.5,13.7,7.2,3.7,22.6,97.8,-4,"PORTLAND TRAIL BLAZERS",45,86,13,33,19,27,7,29,36,29,11,8,4,24,122,2,TRUE,38.4444444444444,85,11,29.5555555555556,19,23.5555555555556,7.22222222222222,34.2222222222222,41.4444444444444,21,15.1111111111111,7.11111111111111,4.66666666666667,24.1111111111111,106.888888888889,-3.88888888888889,38.4444444444444,85,11,29.5555555555556,19,23.5555555555556,7.22222222222222,34.2222222222222,41.4444444444444,21,15.1111111111111,7.11111111111111,4.66666666666667,24.1111111111111,106.888888888889,-3.88888888888889,-2,0.487084870848708,-9.55556217346052
"253","2016-11-11","SAN ANTONIO SPURS",255,"DETROIT PISTONS",36,81,9,20,15,19,10,35,45,24,8,8,2,13,96,10,TRUE,36,82.375,8.375,21.5,21.75,25,10,33.875,43.875,20.75,11.375,8.375,5.75,19.875,102.125,4.5,36,82.375,8.375,21.5,21.75,25,10,33.875,43.875,20.75,11.375,8.375,5.75,19.875,102.125,4.5,"DETROIT PISTONS",32,76,5,25,17,21,9,33,42,14,11,2,4,14,86,-10,FALSE,37.75,87.375,6.625,19.125,16,21.25,10.25,35.25,45.5,20.375,12.25,8.375,4.375,17.75,98.125,0.75,37.75,87.375,6.625,19.125,16,21.25,10.25,35.25,45.5,20.375,12.25,8.375,4.375,17.75,98.125,0.75,10,0.487860394537178,4.32025104973914
